# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
449,1784736051.1790175,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.4025442898273468,-0.0006442393641918898,0.05244767136173323,1.4141884818673134,4492000,11073,35936,2246,162.76848,0.0255645914003253,-0.0015921491940389387,-3.001038543879986,121.183334,0.008528496349754278,0.001666557993303286,-2.9423153325915337,,,0.95,0.88,5.590273397574238,5.5681956538297115,0.8258874020850959,,,39.509817651064196,
450,1784736321.9570143,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.17860589921474457,-0.0006359133985824883,0.23220391548238695,1.4096309132874012,4502000,11087,36016,2251,219.84697,0.022024668578524143,-0.011012239956471603,-2.99802802503109,278.1198,0.024454035243252292,0.011999704469417338,-3.0621169209480286,,,0.95,0.88,4.793230799190868,5.950754595808008,0.6358267989952343,1.0,639.23517,36.93062229528409,639.23517
451,1784736574.2857752,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.14501690864562988,-0.001885827980004251,0.015745574288303033,1.4093359634280205,4512000,11097,36096,2256,178.36174,0.020972000726033002,0.0016170003946172073,-2.9867295771837234,258.03986,0.006455875904066488,-0.0029308834582479903,-2.967344157397747,,,0.95,0.88,8.119654758738834,8.661090149121648,0.560496807292032,,,39.63083697997798,
452,1784736827.4482315,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2526460289955139,0.0002292725257575512,0.26341991050867364,1.4076092690229416,4522000,11113,36176,2261,98.8542,0.02304511348484084,-0.0018888250624513603,-2.8986186161637306,199.26196,0.02351568324957043,0.005426589097623946,-2.9695369973778725,,,0.95,0.88,4.329358533017574,6.263678686125539,0.8898950384828772,,,39.500327670980845,
453,1784737080.1495538,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.07808710634708405,-0.001956464722752571,0.14860788028454408,1.402659110724926,4532000,11126,36256,2266,200.67242,0.011735897569451481,0.0002487640595063567,-2.9469741955399513,73.79291,0.014752564078662544,0.019643077641376294,-2.8948844000697136,,,0.95,0.88,7.328151849531862,7.943483045316633,1.1426931077506843,,,39.57240896018169,
454,1784737331.5822382,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0733889490365982,0.00044257554691284895,0.09786755335517228,1.4109974279999733,4542000,11134,36336,2271,218.97214,0.014258964773034677,0.0014004481490701437,-2.8477787226438522,98.08308,0.009474658872932196,-0.0006032136952853762,-2.8573785573244095,,,0.95,0.88,11.626059244741754,8.764902962695395,1.032616699616519,,,39.772076668932904,
455,1784737598.8391104,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.03379348665475845,2.598960418254137e-05,0.22890234040096402,1.4152121841907501,4552000,11145,36416,2276,146.45,0.017249784636078402,-0.009395142871653661,-2.78871351480484,174.41632,0.021100675512570888,-0.007840383732400369,-2.8104898035526276,,,0.95,0.88,7.026793523935169,6.280747262255178,1.1185221264028051,1.0,662.03955,37.41718545380334,662.03955
456,1784737850.0662177,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.022115236148238182,-0.0006776326335966587,0.02824429384781979,1.4107255451381207,4562000,11150,36496,2281,152.53726,0.006869041491881944,-0.012037946879630113,-2.7191615626215935,173.95607,0.004752475819259416,-0.008554584093872108,-2.7179092466831207,,,0.95,0.88,8.452507520555287,8.836523681747416,1.089712589444488,,,39.80462253077225,
457,1784738102.3352041,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.13902656733989716,-0.014968902571126819,0.09809442251571454,1.4144893437623978,4572000,11154,36576,2286,131.48691,0.012302517046919093,0.01113939778861095,-2.806037373840809,148.56,0.008713338160305284,-0.01601330435005366,-2.713012933731079,,,0.95,0.88,6.613828597909579,6.702331334085397,0.7881543570072835,,,39.64022709333393,
458,1784738354.158077,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.02258586511015892,-0.0050088565913029015,0.17873546227929182,1.4106451906263828,4582000,11166,36656,2291,91.15756,0.01583652215776965,0.010029542361735366,-2.781408205628395,113.80662,0.013434427077299915,0.0022329550938593457,-2.77501218020916,,,0.95,0.88,6.378274993819767,5.341728460185836,1.1441156660763347,,,39.71045216378252,
459,1784738604.9994764,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2190384715795517,-0.009466938849072903,0.046092412492726,1.4155983068048954,4592000,11173,36736,2296,68.71693,0.006458259595092386,-0.008421395941695664,-2.818829134106636,92.0222,0.006151018678792752,-0.0027623574387689587,-2.715782254934311,,,0.95,0.88,6.694796743469944,6.4954022238833184,0.8864689425522323,,,39.86582682042301,
460,1784738876.0988972,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.3079603314399719,-0.00043603964149951935,0.02609793486772105,1.4212182313203812,4602000,11184,36816,2301,68.6668,0.004637271500541829,-0.004976847487796476,-2.8100009337067604,98.484764,0.0045944694938953035,-0.010808879960677586,-2.7974799796938896,,,0.95,0.88,7.601854872776628,7.6238792978566545,0.8091896430544405,1.0,657.7053,36.88683653660326,657.7053
461,1784739129.0077322,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.31049126386642456,6.006890907883644e-05,0.03198922614683397,1.4147210754454136,4612000,11194,36896,2306,149.17473,0.01909962683566846,-0.005631841167996754,-2.887849248945713,157.93884,0.004918238410027698,-0.006588109510630602,-2.7426170855760574,,,0.95,0.88,5.43123029073736,6.249731923462919,0.9845713763379642,,,39.53993899203699,
462,1784739380.4322903,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.25852614641189575,-0.00614080554805696,0.47511691274121404,1.4232915677130222,4622000,11207,36976,2311,169.67441,0.0041688494238769636,0.005116369531606324,-2.8474931120872498,162.26813,0.037052261643111706,-0.002704100032133283,-2.8840412348508835,,,0.95,0.88,6.572735443646966,7.262530748468524,1.0854411658981111,,,39.773362567897856,
463,1784739632.5754066,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.11252713203430176,-0.0029122427804395556,0.05451717882533558,1.425632618367672,4632000,11218,37056,2316,133.69188,0.021264427399728447,0.005761778404121287,-2.8988241106271744,146.53447,0.016114819154608995,0.010001440958149033,-2.8354965150356293,,,0.95,0.88,6.047256762997916,5.732470471057343,0.8613580238668248,,,39.66001588511117,
464,1784739887.2669883,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.06517177075147629,-0.015217457024846226,0.1259125639917329,1.4269425719976425,4642000,11228,37136,2321,138.03314,0.010050690863863565,-0.005616639253275935,-2.953075088560581,158.13766,0.011255364952376112,-0.0007598533848067746,-2.8709282502532005,,,0.95,0.88,8.276938028098076,6.0146712733507375,0.9576276724229726,,,39.2631747565737,
465,1784740160.8891246,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.25709494948387146,0.00025814143009483814,0.02521725423866883,1.4207847379148006,4652000,11239,37216,2326,120.81348,0.0043107937890454195,-0.010942704346689425,-2.866811528801918,173.59615,0.004444009711733088,-0.012145427903305972,-2.8290304392576218,,,0.95,0.88,7.7323967016224975,7.026999559880255,0.843886454235413,1.0,485.40433,36.5467502239498,485.40433
466,1784740413.1498346,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04651028662919998,-0.007022830657660961,0.24735882837558165,1.4197822287678719,4662000,11257,37296,2331,172.92177,0.02091759943868965,-0.0046238071533935,-2.8746228516101837,155.03635,0.020069152902578935,-0.0033426639038225403,-2.9133269861340523,,,0.95,0.88,5.44539667326195,5.342893760734498,0.9049342451539042,,,39.64152822820271,
467,1784740668.2433496,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3578275442123413,-6.10260758548975e-06,0.31864391500130296,1.4164824411273003,4672000,11281,37376,2336,88.681015,0.021064143569674343,-0.0006238304604266887,-2.878127858042717,117.71804,0.032223415968474,-0.003317217582662124,-2.933135248720646,,,0.95,0.88,5.963872260125681,5.756340669616001,0.7555159003351071,,,39.201310355202025,
468,1784740920.2489347,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.13743256032466888,0.0004334277764428407,0.15032157342648134,1.417618002742529,4682000,11291,37456,2341,82.69539,0.01342121536436025,0.011170337969815591,-2.906885363161564,141.73961,0.012571724146255292,-0.0047041560374054825,-2.8925010710954666,,,0.95,0.88,6.730469315611169,5.970990201353646,0.9773607654752934,,,39.68165978504214,
469,1784741172.2594874,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.25939685106277466,-0.014612110302550718,0.28313503236859106,1.417567927390337,4692000,11308,37536,2346,115.84706,0.008400755279581062,0.05276263613632182,-2.912460580468178,146.1656,0.022537401266163215,-0.009996163091273047,-2.849361792206764,,,0.95,0.88,26.99288132068644,5.031413841110135,0.9348172306260757,,,39.68087829533635,
470,1784741444.6439176,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.20239447057247162,-0.01797968801110983,0.011090992687968537,1.413404781371355,4702000,11320,37616,2351,133.36679,0.004021571185148787,-0.0027431018388597295,-2.8109781071543694,100.244385,0.00349503627512604,-0.0014614967294619419,-2.812412276864052,,,0.95,0.88,7.052201289227726,7.961345976774498,1.0635342910232601,1.0,641.769,36.71281772532213,641.769
