# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
339,1784948048.815611,,62212.558303491795,,2232.165343771703,,0.19921091393052062,,0.5169634469196408,,0.5190076030412164,,0.18610627253491185,0.0,0.0,0.0,0.0,3392000,4350,27136,1696,168.4788,0.025916450220393017,-0.005684744217433035,-3.6087841391563416,0,0.0,0.0,0.0,,,7.176661287366279,0,0,,,,,71.74498127670826
340,1784948201.2748365,,60288.83586872292,,2195.2165301880073,,0.20056655558896802,,0.5169634533237737,,0.5190076030412164,,0.18666914447792538,0.0,0.0,0.0,0.0,3402000,4359,27216,1701,166.53317,0.023108459368813783,0.0021560796831181506,-3.6737298369407654,0,0.0,0.0,0.0,,,8.927370913246016,0,0,1.0,614.6971,614.6970825195312,1.0,65.59130622213432
341,1784948334.4572492,,58130.65011224015,,2163.5150132920526,,0.198876023116116,,0.5169634418564275,,0.5190076030412164,,0.1859672228191774,0.0,0.0,0.0,0.0,3412000,4365,27296,1706,270.3589,0.0189829264418222,-0.01888615188317999,-3.6980569288134575,0,0.0,0.0,0.0,,,6.7449901396315495,0,0,,,,,75.08499073018884
342,1784948469.7497253,,58175.9596018742,,2162.0714202532613,,0.19897764628220657,,0.5169634553083848,,0.5190076030412164,,0.18600942006624585,0.0,0.0,0.0,0.0,3422000,4375,27376,1711,130.18858,0.0209712186770048,-0.01802118723571766,-3.6769176051020622,0,0.0,0.0,0.0,,,8.093850342339712,0,0,,,,,73.91394116252474
343,1784948604.6273677,,61727.83731812334,,2229.9067298090495,,0.19924322016882612,,0.516963438120673,,0.5190076030412164,,0.18611968452176328,0.0,0.0,0.0,0.0,3432000,4389,27456,1716,82.7327,0.018297193077160046,-0.012310456135310233,-3.5864953845739365,0,0.0,0.0,0.0,,,7.30293945316132,0,0,,,,,74.14126904543542
344,1784948739.19991,,60704.072797567285,,2211.964192396367,,0.19995830642126447,,0.5169634512861947,,0.5190076030412164,,0.18641659531634416,0.0,0.0,0.0,0.0,3442000,4397,27536,1721,157.17566,0.012957040424225852,-0.02406052694277605,-3.6323630809783936,0,0.0,0.0,0.0,,,7.497290149041804,0,0,,,,,74.30936704306146
345,1784948896.8729882,,62197.342991276644,,2243.0738130026593,,0.19802691023233646,,0.5169634493328991,,0.5190076030412164,,0.1856146674804543,0.0,0.0,0.0,0.0,3452000,4402,27616,1726,238.85982,0.033027006837073714,-0.001725165424431907,-3.7084467634558678,0,0.0,0.0,0.0,,,6.475490599587653,0,0,1.0,458.73203,458.7320251464844,1.0,63.4223663072996
346,1784949032.1831949,,61980.14848421432,,2227.238271255565,,0.20102308075327127,,0.5169634488386479,,0.5190076030412164,,0.18685869560590257,0.0,0.0,0.0,0.0,3462000,4412,27696,1731,162.14703,0.03063202480552718,-0.020752341384650208,-3.7839582562446594,0,0.0,0.0,0.0,,,6.747444111304748,0,0,,,,,73.90425640126625
347,1784949165.8023148,,62848.803802724884,,2234.415491266841,,0.2038971932118532,,0.5169634466804427,,0.5190076030412164,,0.18805204414866117,0.0,0.0,0.0,0.0,3472000,4422,27776,1736,119.32672,0.040545749361626804,-0.011919899508939125,-3.710082121193409,0,0.0,0.0,0.0,,,7.384232817049842,0,0,,,,,74.83958944926978
348,1784949300.2320776,,61726.60397534685,,2216.988980773768,,0.2025448813170535,,0.5169634504890831,,0.5190076030412164,,0.1874905567863219,0.0,0.0,0.0,0.0,3482000,4431,27856,1741,128.06921,0.018378894485067576,-0.00446726046357071,-3.7003272250294685,0,0.0,0.0,0.0,,,7.988644389331965,0,0,,,,,74.3882903259206
349,1784949434.1010609,,67137.58697420149,,2327.6337535955236,,0.1973840648995579,,0.5169634391696151,,0.5190076030412164,,0.18534775215556423,0.0,0.0,0.0,0.0,3492000,4438,27936,1746,148.9189,0.025309608899988234,-0.018199231457401766,-3.707161709666252,0,0.0,0.0,0.0,,,7.864031869490159,0,0,,,,,74.69990137292453
350,1784949588.055635,,64178.85231760853,,2269.946342050056,,0.200908978706943,,0.5169634362725345,,0.5190076030412164,,0.18681131722902639,0.0,0.0,0.0,0.0,3502000,4446,28016,1751,103.41837,0.037107148789800704,-0.015157836982325534,-3.7504987344145775,0,0.0,0.0,0.0,,,7.120176678647622,0,0,1.0,639.90216,639.9021606445312,1.0,64.95422310514626
351,1784949726.864617,,67057.70045036856,,2316.8963295488634,,0.20073639141194347,,0.5169634507363822,,0.5190076030412164,,0.18673966082716145,0.0,0.0,0.0,0.0,3512000,4453,28096,1756,181.3869,0.010903052665526047,-0.010529681437219551,-3.7270205542445183,0,0.0,0.0,0.0,,,12.292215080699181,0,0,,,,,72.04144803082157
352,1784949859.9591153,,59793.69235109602,,2179.2796279328218,,0.2043018673850341,,0.5169634496401578,,0.5190076030412164,,0.1882200679187124,0.0,0.0,0.0,0.0,3522000,4460,28176,1761,138.96599,0.007146855175960809,-0.006554735729878303,-3.8165075182914734,0,0.0,0.0,0.0,,,10.416660951965993,0,0,,,,,75.13458784187151
353,1784949994.8172219,,63188.98006829596,,2257.7246271671256,,0.1980365853754652,,0.516963449148935,,0.5190076030412164,,0.18561868462193692,0.0,0.0,0.0,0.0,3532000,4471,28256,1766,169.91273,0.029132967378245667,-0.014650409219029825,-3.7706551775336266,0,0.0,0.0,0.0,,,5.871808697201608,0,0,,,,,74.1520121880245
354,1784950128.5490928,,63821.19820245428,,2249.134733644045,,0.2070736257544138,,0.5169634522490056,,0.5190076030412164,,0.18937091937448292,0.0,0.0,0.0,0.0,3542000,4481,28336,1771,172.92918,0.03394095099065453,-0.012214733993459959,-3.7739575430750847,0,0.0,0.0,0.0,,,6.327576600859812,0,0,,,,,74.77649043180743
355,1784950280.3322499,,64719.201753107656,,2269.2838414938506,,0.20567546713761445,,0.5169634512616429,,0.5190076030412164,,0.18879039521510924,0.0,0.0,0.0,0.0,3552000,4494,28416,1776,116.50127,0.05391813314054161,-0.00869378010611399,-3.861472927033901,0,0.0,0.0,0.0,,,6.9144302324756985,0,0,1.0,510.1433,510.143310546875,1.0,65.88346192744841
