# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
56,1784902807.4062126,,4.276995456311852,,2.74652223510202,,6.029810383915901,,1.5495286509394646,,3.261775141581893,,1.2247908720746636,,3.113844762556255,,4.75,0.0,0.0,0.0,0.0,9207808,8578,4496,281,-87.344734,0.11791408662684262,-0.0007176061641075649,1.0597495883703232,0,0.0,0.0,0.0,,,1.6035891510174878,0,0,0.0,-79.14505,-79.14505004882812,0.0,3091.298548519115
57,1784902860.989635,,6.463488405570388,,2.5841064429550897,,6.757090799510479,,1.4863938019698253,,3.169411241542548,,1.7437916577910073,,3.7365612015128136,,5.0,0.0,0.0,0.0,0.0,9371648,8681,4576,286,-86.11586,0.09094385243952274,-0.0005899662144656758,1.0189211405813694,0,0.0,0.0,0.0,,,1.5698895983569183,0,0,0.0,-89.17266,-89.17266082763672,0.0,3057.663946667443
58,1784902915.440684,,5.952719263732433,,2.9246974020497873,,6.562820915132761,,1.7664316520676948,,3.635709583759308,,1.5951943420805037,,3.224134389311075,,4.125,0.0,0.0,0.0,0.0,9535488,8785,4656,291,-86.50051,0.09159967813175171,-0.000646060289000161,0.9654073856770993,0,0.0,0.0,0.0,,,1.6440763712245456,0,0,0.0,-86.58114,-86.58113861083984,0.0,3008.937867826936
59,1784902970.679716,,5.55430558975786,,2.7161450567655265,,5.995014775544405,,3.080391231633257,,4.030745718628168,,1.917876023799181,,3.6681269388645887,,3.875,0.0,0.0,0.0,0.0,9699328,8890,4736,296,-85.09807,0.09988223193213344,-0.00118615028768545,0.9491897482424975,0,0.0,0.0,0.0,,,1.5788060807031385,0,0,0.0,-77.86625,-77.86624908447266,0.0,2966.018968446462
60,1784903024.8642519,,4.9391786340856925,,3.266939694294706,,6.068732477724552,,2.516499155317433,,3.868016633205116,,1.8418285285588354,,3.835132122039795,,4.3125,0.0,0.0,0.0,0.0,9863168,8995,4816,301,-84.779045,0.09600916844792665,0.00011381304357200861,0.927201708778739,0,0.0,0.0,0.0,,,1.7056534974286195,0,0,0.0,-81.51837,-81.51837158203125,0.0,3023.7408358764296
61,1784903079.6147387,,5.606462700525299,,3.935043253004551,,6.220261221751571,,2.3488032704335637,,3.6215464770793915,,2.3619144639815204,,3.183474261313677,,4.0,0.0,0.0,0.0,0.0,10027008,9099,4896,306,-82.89616,0.09121833948884159,-0.0006258376433834201,0.8790375169366598,0,0.0,0.0,0.0,,,1.7180361589175188,0,0,0.0,-92.10067,-92.10066986083984,0.0,2992.484748250626
62,1784903145.3551676,,5.21486199068022,,2.7232549083419144,,6.672851517796516,,2.864995230920613,,4.37300163321197,,1.6164364130236208,,3.6135541927069426,,4.0,0.0,0.0,0.0,0.0,10190848,9201,4976,311,-83.89052,0.09614228596910834,-0.001583937118994072,0.817767821624875,0,0.0,0.0,0.0,,,1.610535960188156,0,0,0.0,-93.35913,-93.359130859375,0.0,2492.2257502112616
63,1784903198.6173046,,4.687079192372039,,2.333561940904474,,5.698612509295344,,1.8188811669824645,,4.1171833872795105,,1.5020426956471056,,3.2814722461625934,,4.1875,0.0,0.0,0.0,0.0,10354688,9304,5056,316,-86.15646,0.0826318377861753,-0.0006158101547043771,0.7771055363118649,0,0.0,0.0,0.0,,,1.677677589969877,0,0,0.0,-85.26012,-85.26011657714844,0.0,3076.1063827524968
64,1784903253.2290723,,5.825393678969704,,2.6061522541567683,,6.72854945063591,,2.433829731307924,,3.9428383531048894,,1.8740516449906863,,3.878379873931408,,4.125,0.0,0.0,0.0,0.0,10518528,9410,5136,321,-86.29576,0.08933114202227443,-0.001184795331209898,0.7744080111384392,0,0.0,0.0,0.0,,,1.6441006530391953,0,0,0.0,-76.51291,-76.51290893554688,0.0,3000.0860410897762
65,1784903307.9282382,,5.734604027820751,,2.879293077858165,,6.468166336417198,,2.4306638445705175,,4.002648014575243,,1.8504885281436145,,3.683948810212314,,4.9375,0.0,0.0,0.0,0.0,10682368,9512,5216,326,-83.391624,0.09651617305353284,-0.0009010299312649295,0.7378935351967811,0,0.0,0.0,0.0,,,1.7455521674597296,0,0,0.0,-92.214905,-92.21490478515625,0.0,2995.29416531297
