# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
231,1784630111.2444286,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.719248706358485,,5.755472813732922,,9.391145372763276,,0.7797809222247452,,3.7937653728295118,,1.8629667629720643,,4.762110641691834,,7.8125,-0.7995380759239197,-7.197813829407096e-05,0.1926958507974632,2.0163886472582817,37879808,72526,18496,1156,13.314592,0.006311869838100392,0.004411038836406078,-7.451005539298057,-87.93269,0.019348843302577735,0.004345856257714331,-7.3866673618555065,,,0.95,0.85,5.604105328825715,6.489902855579302,0.35093226912604325,0.0,-55.214336,2699.6896148366422,13.314592
232,1784630171.0048075,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.59318312862888,,5.649604081758298,,9.497258819639683,,0.8890595333650708,,3.890543051995337,,1.853796910494566,,4.749454793520272,,7.875,-0.3659839928150177,-0.0005823049577884376,0.07920836203265935,2.0126057267189026,38043648,72807,18576,1161,-27.557865,0.005851149421505397,0.006408295010623987,-7.450258609652519,-50.518238,0.018844487436581403,0.0055199462804012,-7.403743144869805,,,0.95,0.85,6.204451948082026,5.712310453523439,0.493902183318337,0.0,-50.917553,2741.6171875674836,-27.557865
233,1784630231.0459094,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.615447962540202,,5.406221037730575,,9.316655229777098,,0.7292100666090846,,3.729035380296409,,1.6368943799752742,,4.709248320199549,,7.6875,-0.8849118947982788,-0.002330197428818792,0.12129992237896658,2.013315185904503,38207488,73073,18656,1166,-6.2123733,0.004986313792323926,0.00637647959520109,-7.429433214664459,-61.610615,0.014488286135019735,0.0056830862056813205,-7.378251472115517,,,0.95,0.85,5.484234514303796,6.1726857008899465,0.5374616362045115,0.0,-34.9381,2728.796310517714,-6.2123733
234,1784630292.3095503,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.396939797326922,,5.470328033901751,,9.298009928315878,,0.8533424797933549,,3.662326430901885,,1.819190140813589,,4.673218265175819,,7.375,-0.8595919609069824,-0.0033296696055913344,0.18815312953665853,2.0135688930749893,38371328,73364,18736,1171,-39.991257,0.005800764287414495,0.004422286718909163,-7.406572750210762,-70.056076,0.03404962877975777,0.006124837609240786,-7.370805388689041,,,0.95,0.85,5.947415734972013,6.4117750658633055,0.3607005010453687,0.0,-46.87098,2674.342960889019,-39.991257
235,1784630351.841669,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.526071786880493,,5.737613232806325,,9.60724994726479,,0.8410120606422424,,3.724449383094907,,1.6976278607035056,,4.603583371266723,,7.375,-0.6412409543991089,-0.0016232298221439123,0.07607158075552434,2.01346405595541,38535168,73664,18816,1176,-49.451057,0.008784311417548452,0.006043109740858199,-7.421691995859146,-64.10829,0.0176407900697086,0.00511641002522083,-7.38287715613842,,,0.95,0.85,6.3129599895916995,6.273049950111381,0.4178409519963685,0.0,-63.133324,2752.1291454392317,-49.451057
236,1784630409.9575853,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.770552982576191,,5.84360683709383,,9.547166641801596,,0.809611614793539,,3.85725407442078,,2.0203763095196337,,4.76869947090745,,8.125,-0.5729233622550964,-0.010084582900162786,0.07151908159721643,2.0061220601201057,38699008,73918,18896,1181,-7.037445,0.0070225046045379715,0.004546511321677826,-7.425370255112648,-62.406616,0.020995514135574923,0.005056688951299293,-7.387884563207626,,,0.95,0.85,5.2284585133197385,6.069855939766063,0.39265194779784324,0.0,-67.916306,2819.1926706101203,-7.037445
237,1784630468.4495695,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.766179875470698,,5.392989977262914,,9.427910557948053,,0.9409399727592245,,3.7458174317725934,,1.9458728923927993,,4.7249558588373475,,7.875,-0.759151041507721,-0.00965387315955013,0.2105318510439247,2.0054324120283127,38862848,74385,18976,1186,-4.596107,0.0066701676332741044,0.005598760469729314,-7.3949469268321995,-42.82311,0.042578465724363926,0.006118579929170665,-7.365303125977516,,,0.95,0.85,5.465135280976692,7.084588974749333,0.4378129816389802,0.0,-79.983315,2801.0669987475826,-4.596107
238,1784630526.7594914,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.377944533247501,,5.3908720860490575,,9.410876160953194,,0.772330348030664,,3.7840624395757914,,1.7412799167505,,4.735572514124215,,7.5625,-0.9799602031707764,-0.005527073051780462,0.23408072860911489,2.003274753689766,39026688,74868,19056,1191,-38.404507,0.009180075560288969,0.005258628157025669,-7.356441295146942,-70.09364,0.03884525481844321,0.003702075888577383,-7.355129271745682,,,0.95,0.85,5.512302923449748,6.542342743686932,0.4896091762225947,0.0,-75.92101,2809.8141661277373,-38.404507
239,1784630586.8380067,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.901173387828749,,5.680008974857628,,9.784292130265385,,1.0151218625251204,,4.000714144203812,,1.8129223063588142,,4.775808323174715,,7.5625,-1.0203031301498413,-0.01187513000331819,0.2523484071716666,1.9955231100320816,39190528,75362,19136,1196,-28.412344,0.005842740529624279,0.006947274653794011,-7.374925291538238,-77.203674,0.050002980441786346,0.0048698438811698,-7.339923360943795,,,0.95,0.85,6.062174259539368,6.648868077225545,0.3719725084547448,0.0,-65.33981,2727.0981740764023,-28.412344
240,1784630646.4488935,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.410289047285914,,6.009135260363109,,9.766263237921521,,1.091026097536087,,4.245662241592072,,2.1302441395819187,,4.797974279150367,,8.3125,-0.9063711762428284,-0.0053461269999388605,0.14204343419987708,1.9983309134840965,39354368,75664,19216,1201,13.335257,0.004258201175252907,0.007671553202089854,-7.379874581098557,-74.99257,0.025961554178502412,0.003652950197283644,-7.322212681174278,,,0.95,0.85,5.59090473135417,6.493917501994258,0.3538274457732916,0.0,-67.05297,2748.4902006559328,13.335257
241,1784630705.1896956,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.16508559230715,,6.348892499459907,,9.772764320485294,,1.2414172744611278,,4.18576013459824,,2.364483507350087,,4.921842057257891,,8.375,-0.8736112117767334,0.00016883184434846044,0.15562790515832603,2.002273328602314,39518208,75921,19296,1206,13.327237,0.004962059234821936,0.005941379806608893,-7.34665738940239,-50.71942,0.029524230293463915,0.006208580773090944,-7.313790827989578,,,0.95,0.85,5.807546064573634,6.337652836693832,0.39120417397358104,0.0,-71.213844,2789.202524895956,13.327237
242,1784630764.8341427,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.4068065313622355,,5.176827125251293,,9.208379752933979,,0.6724659285973758,,3.66726888413541,,1.705657520564273,,4.632995372172445,,7.4375,-0.9910018444061279,-0.0006040149601176381,0.33014964032918215,1.9915049821138382,39682048,76304,19376,1211,4.742107,0.005663363161147572,0.007893281913857209,-7.352964439988137,-76.76662,0.03825557503150776,0.004920446386677213,-7.334047850966454,,,0.95,0.85,5.663948335679423,6.2418921799533935,0.41302849188233925,0.0,-23.537586,2746.94463774415,4.742107
243,1784630822.9077973,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.855343896429986,,5.693270782008767,,9.419920220505446,,0.962800852721557,,3.7599017003085464,,1.8667057282291353,,4.681383919902146,,7.5,-0.8862287402153015,-2.4505192413926125e-05,0.16729677031980827,1.9950034394860268,39845888,76586,19456,1216,-15.674957,0.006337281811283901,0.005190099518949864,-7.373412224650383,-54.137634,0.02761014947318472,0.005917029417469166,-7.342245188355446,,,0.95,0.85,5.947816391560775,6.216031788785227,0.31210500103158734,0.0,-65.55817,2821.2467267261613,-15.674957
244,1784630881.4854898,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.804058446548879,,5.468963072868064,,9.418882622383535,,0.8027730041649193,,3.9326732391491532,,1.6495740343816578,,4.682021831860766,,7.9375,-0.9062672853469849,-2.825923729687929e-05,0.16267933137714863,1.994414933025837,40009728,77031,19536,1221,2.396379,0.004335968891246012,0.006218932015326572,-7.368511652946472,-80.68584,0.02751119404565543,0.005034796257677954,-7.3470237255096436,,,0.95,0.85,5.788398848167816,6.4612123087503,0.39538828899958833,0.0,-74.92827,2796.967982886294,2.396379
245,1784630940.6995342,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.361661014147103,,5.478516628034413,,9.41004475299269,,0.7973056597402319,,3.8642813686747104,,1.712943061022088,,4.726452987641096,,7.6875,-0.4529157876968384,0.0003773577627725899,0.04276994650717825,1.9934469945728779,40173568,77356,19616,1226,-18.766968,0.005749908747384324,0.005958296811149922,-7.347183012962342,-39.21926,0.02471703286864795,0.004771435844668303,-7.299291852116585,,,0.95,0.85,5.28045263734348,5.543693204674623,0.3995356426321095,0.0,-59.17271,2766.9107812359957,-18.766968
246,1784631001.2593992,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.768233951181173,,5.4354385659098625,,9.478022269904613,,1.0512997405603528,,3.9624020233750343,,1.9235311447409913,,4.885433396091685,,8.0,-0.8304297924041748,-0.0017615706892684102,0.09366080665495247,1.9924963265657425,40337408,77683,19696,1231,-28.255579,0.006124512241513003,0.005757653548789677,-7.313625201582909,-65.8302,0.028988665121141823,0.006884376172092743,-7.314428529143333,,,0.95,0.85,5.260180800132171,7.4767724715956,0.4730194094167836,0.0,-42.852055,2705.4263053782493,-28.255579
247,1784631062.223896,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.288929969072342,,5.295319924131036,,9.536287240625825,,0.6711319965543225,,3.661065442254767,,1.7548460708931088,,4.616081148386002,,7.125,-0.44175559282302856,-0.001646414224524051,0.11553741781972349,1.9861100055277348,40501248,78068,19776,1236,11.5568695,0.0044250093291338995,0.004621196671359939,-7.30389868915081,-69.63805,0.023768632527207956,0.004012508669256931,-7.261732065677643,,,0.95,0.85,5.3819102956377405,5.64237246142591,0.5310802009861202,0.0,-55.184715,2687.4616521904054,11.5568695
248,1784631120.8478608,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.328499525785446,,5.576632612384856,,9.35324252396822,,0.7320510239806026,,3.6538784219883382,,1.763842249289155,,4.680155409500003,,7.625,-0.5094665288925171,3.6710058338940144e-05,0.30577428499236703,1.9905833452939987,40665088,78392,19856,1241,-25.091005,0.005925400434352923,0.006831897265510633,-7.3089360982179645,-57.879753,0.03966873416211456,0.004781986064335797,-7.275687816739082,,,0.95,0.85,5.4695031951493664,5.811537843644179,0.3954925361846604,0.0,-85.985535,2794.766584753897,-25.091005
249,1784631177.9615886,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.69895642605843,,5.6139270309358835,,9.314738485962152,,0.8374267588369548,,3.9199368404224515,,1.8855455559969414,,4.7148083075881,,7.6875,-0.6436057090759277,-0.008799301227554679,0.16374469047877938,1.9894593507051468,40828928,78746,19936,1246,0.9782089,0.005838973361824174,0.0038835197789012454,-7.322134116292,-80.80192,0.04403076091548428,0.00628604674275266,-7.261001437902451,,,0.95,0.85,5.820919138120376,6.516051025648639,0.354168327699783,0.0,-71.108345,2868.656898649783,0.9782089
250,1784631239.4034047,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.280246987938881,,5.262257911177585,,9.435868940374348,,0.7589589052367955,,3.752106214175001,,1.8354339099023491,,4.60199911147356,,7.625,-0.7276067733764648,-0.0055553996353410184,0.16377819544868544,1.9883576221764088,40992768,79063,20016,1251,-38.581978,0.008813829984865152,0.00421163621613232,-7.297334882616997,-57.493614,0.01578291612677276,0.004532095495233079,-7.272930750250817,,,0.95,0.85,5.663794610470175,6.000621229773978,0.5300604303801603,0.0,-72.67739,2666.5878723368705,-38.581978
251,1784631297.71145,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.861384202900808,,5.707291413913481,,9.516721740365028,,1.0774052306078374,,3.7185512855648994,,1.9494337472133338,,4.8190008834935725,,7.75,-0.6995793581008911,-0.017368305241689086,0.1874898934038356,1.9876221418380737,41156608,79437,20096,1256,-15.05145,0.005103396303456975,0.0038985787716228513,-7.279846185445786,-62.51374,0.029152093804441392,0.00613777205144288,-7.2637497127056125,,,0.95,0.85,5.041599017635264,6.3068088013659125,0.3811095924058353,0.0,-70.19867,2809.9039212401362,-15.05145
252,1784631357.0545707,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.904766255989671,,5.740667080972344,,9.485741184093058,,0.8324477532878518,,4.009022133424878,,1.855852061882615,,4.849981781560928,,7.625,-1.4260189533233643,0.000155842921230942,0.38064842903986573,1.9960847347974777,41320448,79764,20176,1261,-20.866817,0.006694379748660139,0.005179771519033238,-7.309541773796082,-73.79979,0.02799368853447959,0.003037871647393331,-7.274975568056107,,,0.95,0.85,6.154544715349653,6.140728975861576,0.38504263074695166,0.0,-50.89315,2760.893152069407,-20.866817
253,1784631414.45971,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.307430997490883,,6.552235577255487,,9.782200176268816,,1.1542642540298402,,4.169420016929507,,2.133633928373456,,4.916340841620695,,8.4375,-0.422745943069458,-0.0003467933856882155,0.10049524786882102,1.9940371215343475,41484288,80080,20256,1266,-10.510308,0.0061549990277853794,0.004671607934869826,-7.275461080670357,-81.16749,0.03201704389648512,0.0031976666883565485,-7.2586056053638455,,,0.95,0.85,5.521012129538198,5.714261814632229,0.32756554434410146,0.0,-75.12868,2854.0995620976582,-10.510308
254,1784631475.1497102,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.466028104536235,,6.099294035229832,,9.736073192209005,,1.080486984923482,,4.005236087366939,,2.0005962611176074,,4.843203006312251,,8.5625,-1.2066214084625244,-0.002801950555294752,0.4303956516087055,1.9887124672532082,41648128,80493,20336,1271,-40.84809,0.0055792585815652275,0.0049605281485128215,-7.27219161093235,-87.937645,0.056702776625752446,0.0035579529343522155,-7.244255831837654,,,0.95,0.85,5.823862482547646,6.2189663316468256,0.3591789438070205,0.0,-47.23818,2699.621026389941,-40.84809
255,1784631536.0126846,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.933432940102648,,6.028278453042731,,9.597679432481527,,1.087899558013305,,3.8043363876640797,,1.9973031392146368,,4.771351048257202,,7.875,-0.6474742889404297,5.195941776037216e-05,0.07887413981370628,1.9881389327347279,41811968,80842,20416,1276,0.14992198,0.0062353328234166835,0.004095981883438071,-7.2501343339681625,-68.232414,0.029358600021805615,0.0038544748109416104,-7.247385716438293,,,0.95,0.85,5.281881705478444,5.964373513629623,0.3302574536566267,0.0,-36.165203,2691.9486150184075,0.14992198
256,1784631595.455537,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.653640924720094,,5.694375716149807,,9.334401858970523,,0.8975447015836835,,3.9122403173241764,,1.7516217501834035,,4.767265141650569,,8.1875,-0.778268039226532,-0.00406825912068598,0.0858457984868437,1.9895687475800514,41975808,81192,20496,1281,-6.6956306,0.006834344640083145,0.005504762132477481,-7.260228982567787,-68.52061,0.03557109115645289,0.005147429557109717,-7.201344975829125,,,0.95,0.85,6.017797647419847,5.525032298160204,0.37201374484055066,0.0,-44.93193,2756.2623844649584,-6.6956306
257,1784631655.4882958,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.076811140403152,,5.619402568787336,,9.710730578750372,,1.051894795964472,,4.001056639361195,,1.8903350756736472,,4.837305696681142,,7.8125,-1.1383486986160278,-0.00378115416970104,0.3474663789384067,1.9756390415132046,42139648,81578,20576,1286,-6.082038,0.006547839987615589,0.005404363281559199,-7.2489551395177845,-65.720085,0.0538075331132859,0.0031154654920101167,-7.200222510099411,,,0.95,0.85,5.1521494925859646,5.995840878546275,0.418938075995245,0.0,-37.340714,2729.174846297275,-6.082038
258,1784631715.1255906,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.375917617231607,,5.117252699099481,,9.221890750806779,,0.6108749338891357,,3.690249596722424,,1.6237337260972708,,4.609533725306392,,7.375,-0.20400568842887878,-0.0020096853259019554,0.11081549793016165,1.971877258270979,42303488,81883,20656,1291,0.74617994,0.005720946798101067,0.0058230817972798835,-7.2387103796005245,-50.366898,0.037063086393754927,0.00352135929861106,-7.206151884794235,,,0.95,0.85,5.442187564242773,5.660610338871256,0.8429687312802714,0.0,-64.47746,2747.275989507305,0.74617994
259,1784631774.32624,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.525369718670845,,6.739668563008308,,9.935812275856733,,1.1749987816438079,,4.320254225283861,,2.3084651408717036,,4.945646985201165,,8.875,-1.0738176107406616,0.00010771246161311865,0.44181673717685044,1.9727602265775204,42467328,82179,20736,1296,-18.68189,0.006257150445890147,0.005569507007021457,-7.2522568821907045,-85.28404,0.03668969004647806,0.0038227784098125994,-7.216143095493317,,,0.95,0.85,5.386934301172656,5.966309168109549,0.47547327124135846,0.0,-58.878944,2767.53634143399,-18.68189
260,1784631833.723013,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.199757284484804,,5.8263156418688595,,9.697610000148416,,0.9772883646655828,,4.097174737136811,,2.2577606458216906,,4.8951052338816226,,8.5625,-0.5221459269523621,-5.851848982274532e-05,0.17187038995325565,1.9778727479279041,42631168,82457,20816,1301,11.504057,0.004596519426559098,0.0060871258596307595,-7.223364180326461,-62.788708,0.02691165417782031,0.00427880681672832,-7.215236562490463,,,0.95,0.85,5.50798018769163,5.545891050986334,0.3705620331907288,0.0,-68.06734,2758.3981785296787,11.504057
261,1784631894.3897638,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.1552944630384445,,5.438588226214051,,9.27821701951325,,0.5809942167252302,,3.643984856083989,,1.6157492906786501,,4.583315217867494,,7.1875,-0.3438135087490082,-0.0012982039479538798,0.05510113580385223,1.9773149155080318,42795008,82800,20896,1306,2.9709702,0.005718558807711815,0.004473953892011195,-7.253123337030411,-46.920006,0.017598488269140945,0.0033595426895772105,-7.239831373095512,,,0.95,0.85,5.39224726658467,5.482900234985974,0.7024871261648147,0.0,-66.75481,2700.657074317167,2.9709702
262,1784631955.119525,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.53124468959868,,6.703515471890569,,9.872923188610002,,1.0860474664950743,,4.267806277610362,,2.0157982762902975,,4.843872809316963,,8.3125,-0.9053923487663269,-0.0029942099936306477,0.13077325513586402,1.9834761954843998,42958848,83163,20976,1311,-7.8465185,0.0059475563917658295,0.004816123609634815,-7.304706665873527,-74.05524,0.02630223052110523,0.0049711899293470195,-7.250018322467804,,,0.95,0.85,5.600480313004783,5.872987187806871,0.38592545610169854,0.0,-35.358913,2697.853357487729,-7.8465185
263,1784632015.5932496,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.718956752447411,,6.299715417437255,,9.822858585044742,,1.194745306391269,,4.05441712116226,,2.138676053378731,,4.909611928276718,,8.375,-0.7466068863868713,-0.0024196975282393396,0.2947910991497338,1.9853181801736355,43122688,83443,21056,1316,-9.506182,0.005051140029536327,0.005286577107472113,-7.340203207731247,-57.471363,0.03325385426869616,0.00380470302188769,-7.270945966243744,,,0.95,0.85,5.708003849403704,5.750079118557471,0.29085646182736963,0.0,-72.62333,2709.2758808997933,-9.506182
264,1784632078.5071502,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.721606520877685,,5.184010721743107,,9.535756006836891,,0.9419752825051546,,3.7680571167729795,,1.7774283027101774,,4.626424881629646,,7.4375,-0.24118879437446594,-0.0016330481157638133,0.06384575896663591,1.9887390434741974,43286528,83714,21136,1321,-5.8293967,0.005081376218004152,0.00620527127321111,-7.333281651139259,-54.147278,0.020672882243525238,0.003108528514712816,-7.289298623800278,,,0.95,0.85,6.222994194371189,5.150743972134123,0.441237033083349,0.0,-43.7549,2604.193661187913,-5.8293967
265,1784632138.9915235,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6525958037236705,,5.622965971939266,,9.679992468096316,,0.9574134716385743,,4.033360309666023,,1.840495279058814,,4.8034541620872915,,7.5625,-0.6192739605903625,-0.004201227857265621,0.013383710975176655,1.988966528326273,43450368,83980,21216,1326,1.9293957,0.004939553594158497,0.004954000127327163,-7.309463506937027,-56.751823,0.019879952823976053,0.006254353225813247,-7.29580343067646,,,0.95,0.85,6.031562668053098,6.477923153850609,0.3502159541318184,0.0,-58.71702,2708.7991499513296,1.9293957
266,1784632198.5811267,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.03497833549045,,5.806858119321987,,9.548371604643762,,0.8821299253031611,,4.034793674014509,,1.8643694210331887,,4.9451838824898005,,8.0625,-1.332786202430725,-0.004399357334477827,0.3999953558668494,1.9983751028776169,43614208,84283,21296,1331,2.2029977,0.004799513417674461,0.004450896765774814,-7.345536029338836,-85.95195,0.02481817936641164,0.004383254454296548,-7.277376255393028,,,0.95,0.85,5.264902598677606,6.361137707679788,0.3887655120960805,0.0,-60.069885,2749.4715658155123,2.2029977
267,1784632258.7394967,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.53994832187891,,6.014398064347915,,9.7849286259152,,1.2591919261030853,,4.048800548654981,,2.023399791214615,,4.8999650636706065,,8.3125,-0.6953943371772766,-0.0008773820009082556,0.1730932833161205,2.004311226308346,43778048,84581,21376,1336,12.319552,0.0041189599607605485,0.004044569793040864,-7.336032670736313,-80.183365,0.028127655433490873,0.0044836130284238605,-7.2747062087059025,,,0.95,0.85,5.36007840021912,5.696426728202418,0.3075914522470182,0.0,-51.638283,2723.478066418669,12.319552
268,1784632318.6672997,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.13172722607851,,5.332491213455796,,9.298264533281326,,0.6541695576161146,,3.588223375380039,,1.656785488128662,,4.578280182089657,,7.125,-0.483079731464386,-0.0019668593304231763,0.016626374068437144,2.0060528367757797,43941888,84825,21456,1341,1.858491,0.0045728579236310905,0.006165675833472051,-7.328224155306816,-47.07308,0.014772426331182942,0.007303818868240342,-7.317694002389908,,,0.95,0.85,5.310391791997782,6.628279962211593,0.4090849995039689,0.0,-62.172005,2733.956725088698,1.858491
