# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
49,1784464943.6397524,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8060928,5338,9274,246,-43.568073,0.016829390655038877,0.0009249225855455734,-0.37535867299884557,0,0.0,0.0,0.0,,,2.0899274199030287,0,0,0.0,-84.82629,-84.82628631591797,0.0,4237.564845454622
50,1784464982.9807644,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8224768,5454,9470,251,-56.626,0.025263096822891386,0.0013138377304130699,-0.4942148044705391,0,0.0,0.0,0.0,,,2.2512256356416485,0,0,0.0,-32.08378,-32.083778381347656,0.0,4164.61100606783
51,1784465021.4098184,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8388608,5562,9658,256,-49.171364,0.01804467848269269,0.0024595552691607735,-0.5548007439821958,0,0.0,0.0,0.0,,,2.3848198150326168,0,0,0.0,-79.7886,-79.7885971069336,0.0,4263.439988033462
52,1784465060.0311828,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8552448,5668,9844,261,-71.856186,0.031411927193403244,0.00017728843813529237,-0.6253836885094642,0,0.0,0.0,0.0,,,2.1808938118352317,0,0,0.0,-22.873905,-22.873905181884766,0.0,4242.212487688353
53,1784465099.1569426,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8716288,5761,10017,266,-54.16505,0.017312418605433776,0.0016356660315068438,-0.6470585070550442,0,0.0,0.0,0.0,,,2.174007325560492,0,0,0.0,-64.518585,-64.51858520507812,0.0,4187.525108716346
54,1784465137.806929,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,8880128,5861,10197,271,-63.44627,0.014919225650373846,0.0008352256962098181,-0.720949450135231,0,0.0,0.0,0.0,,,2.3547031616636644,0,0,0.0,-68.422104,-68.42210388183594,0.0,4239.066396351278
55,1784465176.0120094,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9043968,5951,10367,276,-37.06699,0.015749012667220084,0.0004458561372302938,-0.763743294775486,0,0.0,0.0,0.0,,,2.1584002097782764,0,0,0.0,-26.55366,-26.553659439086914,0.0,4288.438978781971
56,1784465215.0775201,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9207808,6052,10548,281,-39.18174,0.018317768810084088,0.0002423321158858016,-0.8158361174166202,0,0.0,0.0,0.0,,,2.298495287245275,0,0,0.0,-42.29357,-42.29357147216797,0.0,4193.978560578066
57,1784465253.752667,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9371648,6154,10730,286,-55.183624,0.02048968822346069,0.0005211178475292399,-0.9079293210059405,0,0.0,0.0,0.0,,,2.240389012169863,0,0,0.0,-29.515888,-29.515888214111328,0.0,4236.31161594623
58,1784465291.5063434,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9535488,6264,10920,291,-77.959946,0.021428056427976117,0.001552095056831604,-0.9456009641289711,0,0.0,0.0,0.0,,,2.50466715023443,0,0,0.0,-46.860188,-46.86018753051758,0.0,4339.709358218491
59,1784465328.9918208,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9699328,6360,11096,296,-40.87083,0.010105073821614496,0.0007706539152422919,-0.9982129752635955,0,0.0,0.0,0.0,,,2.427843829325764,0,0,0.0,-83.45653,-83.45652770996094,0.0,4370.758847092364
60,1784465366.412684,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,9863168,6449,11265,301,-45.73041,0.011390791804296896,0.0018536284958827309,-1.0802932396531104,0,0.0,0.0,0.0,,,2.4324007178266513,0,0,0.0,-61.410076,-61.41007614135742,0.0,4378.307518667379
61,1784465403.5404272,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10027008,6542,11438,306,-64.19252,0.018444940354675053,0.002237662627885584,-1.106606974452734,0,0.0,0.0,0.0,,,2.6261863249064055,0,0,0.0,-58.630013,-58.63001251220703,0.0,4412.875917499948
62,1784465440.3272579,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10190848,6644,11620,311,-46.293224,0.013278769919998013,0.001731638892670162,-1.0719652153551578,0,0.0,0.0,0.0,,,2.321873033052518,0,0,0.0,-68.94491,-68.94490814208984,0.0,4453.762947771453
63,1784465478.845958,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10354688,6737,11793,316,-34.929802,0.01331297169381287,0.0004102942533791065,-1.1308052934706212,0,0.0,0.0,0.0,,,2.5679144895970514,0,0,0.0,-56.640858,-56.6408576965332,0.0,4253.525850598889
64,1784465516.7682772,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10518528,6838,11974,321,-43.27322,0.016489166393876077,0.00038876489707035945,-1.1487051010131837,0,0.0,0.0,0.0,,,2.4672277129443962,0,0,0.0,-58.193256,-58.19325637817383,0.0,4320.405572787405
65,1784465555.6319413,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10682368,6930,12146,326,-51.068146,0.021932353789452463,0.0013978520815726369,-1.1901762634515762,0,0.0,0.0,0.0,,,2.535984337827449,0,0,0.0,-30.486542,-30.486541748046875,0.0,4215.761648973502
66,1784465595.4986017,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,10846208,7030,12326,331,-66.24299,0.018031472433358432,0.0013777191983535887,-1.2164414748549461,0,0.0,0.0,0.0,,,2.4404787096391365,0,0,0.0,-25.033985,-25.033985137939453,0.0,4109.699010639251
67,1784465632.6512883,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,11010048,7126,12502,336,-51.010414,0.012620915559818969,0.0003894779336405918,-1.246507427096367,0,0.0,0.0,0.0,,,2.4190970878036127,0,0,0.0,-13.729889,-13.729888916015625,0.0,4409.910049700264
68,1784465671.4987328,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,11173888,7225,12681,341,-37.197197,0.013008251585415565,0.001110025230445899,-1.2969142489135266,0,0.0,0.0,0.0,,,2.591483076865673,0,0,0.0,-46.281513,-46.28151321411133,0.0,4217.524523966189
69,1784465707.9068687,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,11337728,7333,12869,346,-56.76754,0.014886601234320552,0.0015267368988133966,-1.3560557313263417,0,0.0,0.0,0.0,,,2.6332067022609182,0,0,0.0,-62.587635,-62.5876350402832,0.0,4500.091253274555
