# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,target_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps
101,1783195624.5864697,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.497106909751892,,5.16255156416446,,7.608195534907281,,2.084708338661585,,2.8830448905937374,0.06160547584295273,-0.008673102842294611,0.1459138139616698,1.846698272973299,33128448,36186,16176,1011,-12.995402,-12.995402,0.008228646861971356,0.0020867550221737472,-4.685900995135308,-9.403612,0.0053771273393067535,0.0007329298736294731,-4.742526856064797,,,0.95,0.9,3.0552049953083324,3.373377274620144,0.5030987078455305,0.0,-11.897116,2178.2783691161276
102,1783195775.1718676,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.579242207109928,,4.882810185197741,,7.321100850589573,,2.1254988442524336,,2.827107538585551,-0.006561402231454849,-0.002695364411920309,0.14388293941738084,1.8500128239393234,33456128,36507,16336,1021,4.9896326,4.9896326,0.006831905414583161,0.0019593464734498412,-4.716747996211052,-19.445185,0.00647599788790103,0.0015828709423658439,-4.762851691246032,,,0.95,0.9,3.2314394259258075,3.252557249154394,0.3890090617176666,0.0,-16.642342,2176.04109382934
103,1783195924.2277386,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.419825271004811,,4.567917067091912,,7.110159243457019,,1.8705301405716455,,2.7224733172915876,-0.03166992962360382,-0.011506442955578677,0.049575978046050295,1.8652202747762203,33783808,36828,16496,1031,6.483363,6.483363,0.006393322470830754,0.005656742649443913,-4.707615444064141,-13.088844,0.005580374802229926,0.002429271038272418,-4.723521864414215,,,0.95,0.9,3.2252776785606385,3.3123145285208286,0.3831419053935742,0.0,-18.388844,2198.37041480551
104,1783196074.5070343,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.614667042158544,,5.258494364563376,,7.593963270075619,,2.3807084111031145,,3.004074761411175,0.0025129690766334534,-0.0018814053437381517,0.02283343783346936,1.8711079023778439,34111488,37153,16656,1041,5.607716,5.607716,0.0063058799889404325,0.0030918399992515334,-4.682692644000054,-13.993678,0.005650819328729994,0.001583578645659145,-4.715329003334046,,,0.95,0.9,3.153279661930013,3.2737959458173336,0.6804629107369149,0.0,-9.867737,2180.4732227343056
105,1783196225.2099378,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.800301719456911,,4.966836872510612,,7.203919962048531,,1.8451649504713714,,2.7602558340877295,-0.34555211663246155,-0.02181475305405911,0.14792138891061768,1.869073111563921,34439168,37478,16816,1051,6.511325,6.511325,0.007639994329656475,0.0022725632385117932,-4.676938202977181,-10.556355,0.010626991724711843,0.0035654106235597284,-4.743260303139687,,,0.95,0.9,3.0839787085884396,2.975972588645501,0.5001931273982916,0.0,-12.851039,2174.3445048629483
106,1783196375.122589,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.357536097522825,,4.911901446059346,,7.488790046423674,,2.0852255339268595,,2.9380082935094833,-0.1483108401298523,-0.0157431578845717,0.010463401398737915,1.8713074438273907,34766848,37808,16976,1061,8.374178,8.374178,0.00711770482303109,0.002073204731277656,-4.662737402319908,-5.88877,0.005653624871047214,0.0032054195151431488,-4.720462128520012,,,0.95,0.9,2.9876702414619656,3.4544352742980293,0.4529253542462216,0.0,-21.701454,2185.805991640486
107,1783196520.491312,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.744378672447056,,5.052076993975788,,7.538394040428102,,2.1485180407762527,,2.7484144484624267,0.032050006091594696,-0.00032089330488815904,0.09570662403712049,1.8735386282205582,35094528,38131,17136,1071,-9.075775,-9.075775,0.007051402975048404,0.002263593507814221,-4.738325810432434,-7.979209,0.008556259849865456,0.0010482381374458782,-4.7989959716796875,,,0.95,0.9,3.1560371880123306,3.060074275611676,0.5060868122592737,0.0,-27.335032,2254.129992036246
108,1783196687.4640436,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.38771868951153,,4.970717160962522,,7.386982053052634,,1.9898852636106312,,2.6732684141024947,0.06325893104076385,-0.028532212687423453,0.053490799909923226,1.8774461634457111,35422208,38454,17296,1081,-11.395474,-11.395474,0.008200965738797094,0.001653466621064581,-4.797230413556099,-13.393814,0.008043481255299412,0.0016522944250027649,-4.862582260370255,,,0.95,0.9,3.172453387671731,3.127311480162695,0.7070426429346773,0.0,-15.832281,1962.476156353407
109,1783196858.3806558,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.254214401822537,,4.281959804240614,,6.937319661024958,,1.7847871358972043,,2.6720368009991944,-0.016337484121322632,-0.0025517422036500648,0.05913491116371006,1.8767166584730148,35749888,38777,17456,1091,5.9855967,5.9855967,0.0061381217950838615,0.0008993664640001952,-4.786839044094085,-23.452602,0.006119056481111329,0.0015719206523499452,-4.860096046328545,,,0.95,0.9,3.0216045770496116,3.443485386196676,0.4390692594401431,0.0,-15.351328,1917.1921784173433
110,1783197007.181122,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.35984444944188,,4.75254781357944,,7.204410248436034,,1.9316312601149548,,2.832868560682982,-0.10689278692007065,-0.01644882035907358,0.15795976330991834,1.8765796720981598,36077568,39099,17616,1101,6.900113,6.900113,0.006854702621058095,0.0025350743235321715,-4.821749067306518,-35.990917,0.0114994090035907,0.0009486174676567316,-4.862328454852104,,,0.95,0.9,3.242960174946454,2.778049040819932,0.5265478054198174,0.0,-6.990361,2202.143668907261
111,1783197156.9094763,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.628848518244922,,4.110730400774628,,7.169840679503977,,1.6562526407651603,,2.4675896246917546,-0.08153596520423889,-0.007897872761532199,0.030197173036867753,1.8787960819900036,36405248,39423,17776,1111,8.515034,8.515034,0.007645413176214788,0.0026062587421620265,-4.811217880249023,-8.017402,0.008146263052185531,0.0031917373489704914,-4.816738313436508,,,0.95,0.9,3.2622200502723273,3.2246310960114366,0.6124520819554129,0.0,-18.404808,2188.4966057268807
112,1783197315.0139692,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.2745627767872065,,4.975828978233039,,7.721995452884585,,2.1100050592795014,,3.029221451608464,-0.16075670719146729,-0.0055285211419686675,0.019292668206617236,1.873466745018959,36732928,39748,17936,1121,-9.800821,-9.800821,0.007835551393509377,0.0027813387830974536,-4.755194285511971,-19.433819,0.005760872067185119,0.00033739581995178013,-4.8267661988735195,,,0.95,0.9,3.1136431594599974,3.130318834104997,0.41743788418079864,0.0,-19.314598,2072.55314046543
113,1783197487.177898,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.545457688625902,,5.213772652670741,,7.890124572440982,,2.2858941620215774,,3.043777705170214,0.0506725013256073,0.00013759275316260755,0.02425475642667152,1.8814247287809849,37060608,40070,18096,1131,7.5574694,7.5574694,0.006989377894205973,0.0023999280820135027,-4.7847656339406965,-22.062962,0.0055705477403535045,0.001843064621789381,-4.87079090476036,,,0.95,0.9,3.1978013480481158,3.2561626930153658,0.3912792610269642,0.0,-12.697055,1903.3024954483815
114,1783197638.6483772,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.376504056621343,,5.300675436155871,,7.408202413469553,,2.1068130729254335,,2.8706366301048547,0.1736612170934677,8.578297456551809e-05,0.06562095215485897,1.8834399655461311,37388288,40393,18256,1141,4.947825,4.947825,0.006903428864461603,0.002683020118274726,-4.795183455944061,-5.8313828,0.007345063639513682,0.003493449301458895,-4.84619502723217,,,0.95,0.9,2.9544769083251623,3.3842403979829405,0.4327221514547982,0.0,-8.81035,2163.325771247372
115,1783197788.479092,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.901992822065949,,4.3542331121861935,,7.272799009457231,,1.6961491922847927,,2.710401394404471,-0.0997815802693367,-0.016816810610180255,0.019807104457868263,1.882043480873108,37715968,40713,18416,1151,7.1539545,7.1539545,0.007692170474911109,0.003937313707137946,-4.78256308734417,-5.6372113,0.005652001213456969,0.0022316180300549606,-4.8449482202529905,,,0.95,0.9,3.274675186613571,3.1480169680793706,0.47648347318937584,0.0,-16.464502,2187.0016278626895
116,1783197937.015798,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.167631499702111,,4.602071885179612,,7.149685139767826,,1.822892941054306,,2.8258716489654034,-0.06368482857942581,-0.007428529643220827,0.052044410607777536,1.8865275457501411,38043648,41033,18576,1161,6.8972716,6.8972716,0.006909461611212464,0.001988994938437827,-4.8044403970241545,-11.918098,0.0059330207368475385,0.0027729389737942258,-4.855626404285431,,,0.95,0.9,3.221941888713732,3.3631151790171487,0.38109588262343946,0.0,-11.053432,2206.054022521559
117,1783198086.362315,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.198781808838248,,4.564122636569664,,7.094375777523965,,2.08924193715211,,2.7961810984415933,-0.22559085488319397,-0.0088150287483586,0.055098048731451854,1.8934337608516216,38371328,41356,18736,1171,-8.257417,-8.257417,0.008705201103293803,0.0014055962456041016,-4.804685294628143,-17.836735,0.005398378471727483,0.001576107212167699,-4.882059025764465,,,0.95,0.9,2.9831427599029117,3.257888106560281,0.46017249356117784,0.0,-4.6660075,2194.092273748967
118,1783198235.994786,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.2022546753287315,,4.983394670300186,,7.261265044100583,,1.8248054401483387,,2.783273716457188,-0.37154504656791687,-0.002964466122648446,0.11118377489037812,1.8969731964170933,38699008,41676,18896,1181,7.2582803,7.2582803,0.007775298693741206,0.002404768431733828,-4.7298480570316315,-7.0465455,0.009288907822337933,0.0019227476601372472,-4.812483456730843,,,0.95,0.9,3.0168620871860856,3.480989490199139,0.548757719133367,0.0,-13.396193,2189.898687877995
119,1783198385.0640633,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.1191369946463965,,4.4875815766863525,,6.89933588122949,,1.9438404273969354,,2.7792012674035504,-0.11219584941864014,-0.005431003891771979,0.048330730642192066,1.8996698074042797,39026688,41996,19056,1191,-3.8662689,-3.8662689,0.008239820082962979,0.0010402649524621666,-4.750070706009865,-15.234372,0.006574779924994801,0.0020544026978313924,-4.811147159337997,,,0.95,0.9,3.0463228200543204,3.371837193178402,0.4365471490252586,0.0,-15.479258,2198.1730993014867
120,1783198533.1736314,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.265765853691846,,4.91600089892745,,7.166725687682629,,2.031635269522667,,2.7445978689938784,-0.14409834146499634,-0.004871513792750193,0.01744603004772216,1.9010512381792068,39354368,42319,19216,1201,8.835676,8.835676,0.009897837643802632,-0.00022132052399683743,-4.743812680244446,-10.286563,0.006352057369076647,0.0009683745432994328,-4.78902527987957,,,0.95,0.9,2.8540909618162855,3.337034603746956,0.44538190868361993,0.0,-7.2508173,2212.415655141947
121,1783198680.751727,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.342360788490623,,4.835205378942192,,7.296772385016084,,2.146217116736807,,2.985036913305521,-0.33109933137893677,-0.009776037899428047,0.15121985209407285,1.8973945565521717,39682048,42642,19376,1211,-9.168614,-9.168614,0.009394138008065055,0.001658967832918279,-4.696708065271378,-18.160997,0.00917059046914801,0.0017177392932353542,-4.738867056369782,,,0.95,0.9,2.93956430159444,3.2830747357032806,0.4479649783109335,0.0,-21.520128,2220.3837585801225
122,1783198829.388022,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.317624512128532,,4.939077326096594,,7.420465501025319,,1.9609870137646794,,3.02163983497303,-0.445239782333374,-0.010279159920173697,0.17651249887421727,1.897921945899725,40009728,42966,19536,1221,-0.36427897,-0.36427897,0.009762531545129604,0.0018634662861586548,-4.717918676137924,-31.918741,0.016394062916515396,0.0012688365182839333,-4.684682035446167,,,0.95,0.9,3.0111570671882655,2.8325728516012036,0.5424481857424375,0.0,-28.076761,2204.575841690422
123,1783198977.2215447,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.540114142000675,,5.01602557906881,,7.696815721981693,,2.151381431147456,,2.780366635415703,0.05128844082355499,-0.005641516007017344,0.23466529767028987,1.9000212028622627,40337408,43288,19696,1231,-1.4161236,-1.4161236,0.008302395141799934,0.002603756307507865,-4.679422959685326,-4.124696,0.008627899455314036,0.0015775897598359733,-4.665818876028061,,,0.95,0.9,3.020232020304532,2.979550271822195,0.48673727918870835,0.0,-5.032312,2216.5473769190753
124,1783199125.1742902,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.441334780131001,,4.527023105416447,,7.601375525118783,,2.024719175416976,,2.978800204582512,-0.12089769542217255,-0.011421173461712897,0.0913700899691321,1.897105123847723,40665088,43611,19856,1241,7.8370295,7.8370295,0.0075694096201914364,0.0014369971613632515,-4.6388631671667095,-39.058346,0.015528825990622863,0.0020805826119612903,-4.632385519146919,,,0.95,0.9,2.9710836129899016,3.029369965199612,0.49378095125752713,0.0,-1.8483479,2214.761182072504
125,1783199269.4174986,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.070050846785307,,4.506589453667402,,7.109124286100268,,1.9176320722326636,,2.7736267391592264,0.0873854011297226,-0.016882260832062457,0.07928081572754309,1.9002024494111538,40992768,43939,20016,1251,-0.23069611,-0.23069611,0.009683956656954252,0.0035536078503355384,-4.6159946620464325,-26.935968,0.011840253227273934,0.0010080661348183639,-4.671035149693489,,,0.95,0.9,3.1769630528185067,2.899432464390336,0.5553046321314614,0.0,-23.554506,2271.7188021786615
126,1783199413.7970333,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.887008558027446,,4.6046929229050875,,6.772079490707256,,1.8470822906965623,,2.6541292290203273,-0.2458929717540741,-0.0011974162189289927,0.10346654988825321,1.910153392702341,41320448,44272,20176,1261,-1.1042279,-1.1042279,0.0091275373211829,0.0014207512431312352,-4.5865553855896,-29.05727,0.014505945425480605,4.2771577136591075e-05,-4.648096072673797,,,0.95,0.9,3.063934510768145,2.839556761293308,0.5813313978824541,0.0,-31.22345,2269.5737040668077
127,1783199562.5052824,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.926513341255486,,4.425257690716535,,6.6663618590682745,,1.8450310041662306,,2.549491560086608,-0.06122342124581337,-0.013373630940350267,0.03299084512400441,1.919564876705408,41648128,44599,20336,1271,-0.49147996,-0.49147996,0.009037698428437579,0.00048819763323990626,-4.602985233068466,-20.547638,0.011038910044590011,0.0007914277412055526,-4.67016952931881,,,0.95,0.9,2.949337093863161,3.0032811841387415,0.37759145485504153,0.0,-17.198414,2203.5092126566105
128,1783199731.0822651,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.008262796327472,,5.022787122055888,,7.3704710942693055,,2.104235623963177,,2.793577315635048,-0.31541818380355835,-0.0006578413649549475,0.2983069294132292,1.9169740453362465,41975808,44931,20496,1281,8.52001,8.52001,0.007864546591008548,0.0019590875861467795,-4.656357392668724,-41.748432,0.01984526165178977,0.0012078860701876693,-4.634322792291641,,,0.95,0.9,3.2500815125016387,2.8756876072267956,0.4834500682340034,0.0,-29.917828,1943.8004118524866
129,1783199885.2342463,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.04373715352267,,4.3138329068315215,,6.630824743770063,,1.7535435782046989,,2.565721063365345,0.2777136564254761,0.0002665544507181039,0.0896040306543,1.918209370225668,42303488,45256,20656,1291,-1.7320712,-1.7320712,0.007986964967858511,0.0018255199713166804,-4.692852199077606,-1.3594344,0.00849078687315341,0.00029528106533689425,-4.6598592609167095,,,0.95,0.9,3.0921400459226467,3.051193378662453,0.5893582467532767,0.0,-57.784283,2125.6946027032686
130,1783200034.4328382,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.310199344530702,,4.431452321936376,,6.914010243490338,,1.7517092400230467,,2.521669674431905,-0.14467500150203705,-0.005040364805608988,0.10020608513150364,1.9219976961612701,42631168,45582,20816,1301,-12.109294,-12.109294,0.008436191835789942,0.0023063194064889105,-4.657217442989349,-36.523262,0.00961845996644115,-0.0006960667597013526,-4.6495876014232635,,,0.95,0.9,2.9667578985361276,3.0135812291573143,0.4968392299024212,0.0,-13.989238,2196.2670894538173
131,1783200182.4287496,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.834722596220672,,4.345098619349301,,6.4143791920359945,,1.7788028591312468,,2.6341519519337453,0.03080913797020912,-0.0007728789528300695,0.06074355769669637,1.916660875082016,42958848,45908,20976,1311,-3.46105,-3.46105,0.008020657904853578,0.0017753911874024198,-4.67139063179493,-22.185137,0.012716158750117756,0.00023821112408768387,-4.679247349500656,,,0.95,0.9,3.115296862729374,2.909932166313628,0.431388071089979,0.0,-8.956033,2214.1151906266987
132,1783200333.742595,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.17750864487607,,4.774590408429503,,7.41004091873765,,2.0695865168236196,,2.645090017002076,-0.19893886148929596,-0.012946898998052347,0.041244880587328225,1.9134461358189583,43286528,46236,21136,1321,-17.706425,-17.706425,0.010561280528781936,0.0007443755530402996,-4.675029221177101,-8.727426,0.009411455094232224,0.0007894034599303268,-4.733531934022904,,,0.95,0.9,3.023566770430816,3.1173962505319848,0.4870703331425809,0.0,-7.1818786,2165.5651560571036
133,1783200499.7965832,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.643985047005117,,4.524017771705985,,6.933321569580585,,2.006501188967377,,2.6618265222641635,-0.10721136629581451,-0.0019111809524474666,0.13380219205282629,1.925650279968977,43614208,46559,21296,1331,-4.8395205,-4.8395205,0.007858068037603517,0.0009699838497908786,-4.709590566158295,-20.74177,0.010442824827623553,-0.0003537504147971049,-4.772766640782356,,,0.95,0.9,2.9271222907571692,3.012910153919774,0.4377760534850003,0.0,-19.575054,1973.334132505164
134,1783200652.4555116,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.247741235187277,,4.36184149608016,,6.812426498392597,,1.9870270467363298,,2.7192405939567834,-0.19123299419879913,-0.013914035720517859,0.06723940139636397,1.9130412340164185,43941888,46883,21456,1341,-2.9121175,-2.9121175,0.008451183847500942,0.002799452931503765,-4.740636914968491,-17.520172,0.008558958092180546,0.0008981180042610503,-4.7558187484741214,,,0.95,0.9,3.3935391428713144,2.8834696716455617,0.49095159514924114,0.0,-10.997218,2146.4845321090143
135,1783200798.6091878,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.20990519458428,,5.118139337748289,,7.327409339486621,,1.8550793025642633,,2.724697579164058,-0.1970110833644867,0.00034025120112346485,0.16708628530614078,1.9085000902414322,44269568,47203,21616,1351,-0.00081262586,-0.00081262586,0.010815436378470622,0.002659552058321424,-4.7875498265028,-17.171595,0.008359209497575648,0.0010972193558700383,-4.805890470743179,,,0.95,0.9,3.437676714867659,2.991097720570039,0.5158749609279059,0.0,-20.920116,2242.0234712714505
136,1783200948.3267329,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.04929634463042,,4.525818076916039,,7.0371905928477645,,1.719085043296218,,2.5252056438475847,0.025180794298648834,-0.000141044074553065,0.054224957595579326,1.9062411971390247,44597248,47527,21776,1361,-1.6776056,-1.6776056,0.008310474581958261,0.0013131722749676555,-4.808545628190041,-28.2406,0.01706185653456487,0.0021109755703946575,-4.832871359586716,,,0.95,0.9,3.1517575744332467,3.4544408128373405,0.36167097744666454,0.0,-12.307165,2188.654686644613
137,1783201097.1784472,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.027172014117241,,4.528969065286219,,6.6568321119993925,,1.8048576340079308,,2.782746482989751,0.1960929036140442,-0.012731350696412846,0.12103589158505201,1.9134147390723228,44924928,47850,21936,1371,9.140699,9.140699,0.008621292609313968,0.0019616923571447844,-4.8377250850200655,-6.3605947,0.008911065773281735,0.0027222034579608588,-4.834969681501389,,,0.95,0.9,3.281075738458899,3.3452332966646177,0.6918642258048728,0.0,-7.9428535,2201.3854727063726
138,1783201242.2069206,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.568620294157881,,4.787946337834001,,7.545812377939001,,2.1635052119381726,,2.9778354451991618,-0.3391146659851074,-0.008046758033742663,0.25341702066361904,1.9126418270170689,45252608,48171,22096,1381,-10.229059,-10.229059,0.009485357528319582,0.0017709513165755197,-4.771473804116249,-38.262768,0.012078679556725546,-0.00015757087676320224,-4.7850692719221115,,,0.95,0.9,3.149860397460062,3.5003501755588347,0.5202854360139355,0.0,-30.746664,2259.418526829428
139,1783201387.8096585,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.832547321217135,,5.007247293367982,,7.221531056333333,,2.16075096745044,,3.009332590037957,-0.42464515566825867,-0.0007331316592171788,0.10058440611464903,1.9105438031256199,45580288,48494,22256,1391,10.191503,10.191503,0.008292919123778119,0.002384048442763742,-4.702032834291458,-23.482977,0.012094405700918288,0.0005072501124232076,-4.762796372175217,,,0.95,0.9,3.0510030134558335,3.0390419813837655,0.773268131995528,0.0,-17.453827,2250.5068064820216
140,1783201536.4563313,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.585563438013196,,4.016569071449339,,6.601983750239015,,1.5605270136147738,,2.4751234240829945,-0.011759571731090546,0.0005482898413902149,0.15835803805384785,1.9108796678483486,45907968,48825,22416,1401,6.286889,6.286889,0.010258278653782326,7.405570067930967e-05,-4.679667428135872,-9.50004,0.01301521031127777,7.576940406579524e-05,-4.72108165025711,,,0.95,0.9,2.8421947255514857,3.2221086313596627,0.6160720522248546,0.0,-16.56469,2204.422286578468
141,1783201678.6838374,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.561254968866706,,4.071971827303059,,6.8472443600185215,,1.8236735984683037,,2.5696658296510577,-0.42131876945495605,-0.0036207233497407287,0.2734968471340835,1.9031093791127205,46235648,49151,22576,1411,-1.2935786,-1.2935786,0.009176372070214711,0.0007289184315595776,-4.623049104213715,-33.64906,0.015077069075778127,0.0005640158895403146,-4.682041451334953,,,0.95,0.9,2.836184205917987,3.545167715421634,0.7631692621755858,0.0,-50.89312,2303.914275565054
